fdc_id,food,carbs,calories,fiber,protein,fat
328849,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (MI) - NFY120DHM",0.0,0.0,0.0,0.0,20.9
328856,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA1) - NFY120DIE",0.0,0.0,0.0,0.0,21.5
328868,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (CA2,NC) - NFY120DGV",0.0,0.0,0.0,0.0,20.3
328880,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA2,NC) - NFY120DJA",0.0,0.0,0.0,0.0,21.4
328899,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (CO,CT) - NFY120DHA",0.0,0.0,0.0,0.0,20.6
328922,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (FL,MO) - NFY120DI3",0.0,0.0,0.0,0.0,20.7
328944,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (AL,CA1) - NFY120DGJ",0.0,0.0,0.0,0.0,21.6
328964,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (FL,MO) - NFY120DJP",0.0,0.0,0.0,0.0,20.2
328974,"Proximates, Mozzarella cheese, low-moisture, part-skim, store brand, AMERICAS CHOICE (NY) - NFY120DKR",0.0,0.0,0.0,0.0,17.8
328997,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (IN,NY) - NFY120DIX",0.0,0.0,0.0,0.0,21.1
329011,"Proximates, Mozzarella cheese, low-moisture, part-skim, store brand/other brand, CRYSTAL FARMS & KROGER (CO,CT) - NFY120DJZ",0.0,0.0,0.0,0.0,19.2
329023,"Proximates, Mozzarella cheese, low-moisture, part-skim, store brand, MY ESSENTIALS & SUNNYSIDE FARMS (CA2,NC) - NFY120DLK",0.0,0.0,0.0,0.0,20.5
329035,"Proximates, Mozzarella cheese, low-moisture, part-skim, store brand, HYVEE & PUBLIX (FL,MO) - NFY120DM8",0.0,0.0,0.0,0.0,19.1
329056,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (MI,OK) - NFY120DKG",0.0,0.0,0.0,0.0,20.5
329073,"Proximates, Mozzarella cheese, low-moisture, part-skim, store brand, GREAT VALUE & SHOP RITE (AL,CT) - NFY120DLY",0.0,0.0,0.0,0.0,19.4
329091,"Proximates, Mozzarella cheese, low-moisture, part-skim, store brand, LUCERNE (CA1,CO) - NFY120DL8",0.0,0.0,0.0,0.0,21.1
329117,"Proximates, Mozzarella cheese, low-moisture, part-skim, store brand, KROGER (MI,IN) - NFY120DMN",0.0,0.0,0.0,0.0,20.0
329130,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (IN,NY) - NFY120E88",0.0,0.0,0.0,0.0,19.8
329136,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), KRAFT (IA) - NFY120X52",0.0,0.0,0.0,0.0,20.3
329146,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), SARGENTO (PA,CA1) - NFY120X5C",0.0,0.0,0.0,0.0,21.4
329156,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), SARGENTO (KY,CA2) - NFY120X5N",0.0,0.0,0.0,0.0,21.8
329163,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), KRAFT (NE) - NFY120X42",0.0,0.0,0.0,0.0,20.5
329177,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), KRAFT (CA1) - NFY120X3I",0.0,0.0,0.0,0.0,19.8
329197,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), SARGENTO (NE,NC) - NFY120X61",0.0,0.0,0.0,0.0,21.6
329207,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), KRAFT (IN,TX) - NFY120X4K",0.0,0.0,0.0,0.0,19.7
329223,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), SARGENTO (IA,TX) - NFY120X6R",0.0,0.0,0.0,0.0,20.9
329231,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), FRIGO (PA,CA1) - NFY120X7K",0.0,0.0,0.0,0.0,20.0
329238,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), FRIGO (NE,NC) - NFY120X8B",0.0,0.0,0.0,0.0,19.7
329252,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), SARGENTO (AZ,IN) - NFY120X6F",0.0,0.0,0.0,0.0,21.0
329267,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), SARGENTO (GA,NJ) - NFY120X75",0.0,0.0,0.0,0.0,20.4
329277,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), FRIGO (IA,TX) - NFY120X8Z",0.0,0.0,0.0,0.0,20.2
329286,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), FRIGO (KY,CA2) - NFY120X7S",0.0,0.0,0.0,0.0,20.4
329301,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), FRIGO (AZ,VA) - NFY120X8K",0.0,0.0,0.0,0.0,20.3
329315,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), store brand, MY ESSENTIALS (CA2,NC) - NFY120XAA",0.0,0.0,0.0,0.0,19.1
329323,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), FRIGO (GA,NJ) - NFY120X99",0.0,0.0,0.0,0.0,20.5
329343,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), store brand, sKROGER (KY,TX) - NFY120X9W",0.0,0.0,0.0,0.0,19.0
329355,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), BORDEN (CA1,NE,PA) - NFY120XAN",0.0,0.0,0.0,0.0,20.8
329367,"Proximates, Cheese, string (low-moisture, part-skim mozzarella), store brand, FOOD CLUB (AZ,IN,NJ) - NFY120XB6",0.0,0.0,0.0,0.0,21.5
329370,"Cheese, mozzarella, low moisture, part-skim",4.44,769.0,0.0,23.7,20.4
329375,"Whole eggs, dried",0.0,0.0,0.0,0.0,39.1
329490,"Egg, whole, dried",1.87,1492.5,0.0,48.1,39.8
329496,Egg yolk,0.0,0.0,0.0,0.0,25.6
329596,"Egg, yolk, raw, frozen, pasteurized",0.59,768.0,0.0,15.6,25.1
329602,"Egg yolks, dried",0.0,0.0,0.0,0.0,55.6
329716,"Egg, yolk, dried",1.07,1697.0,0.0,34.2,55.5
329730,"Proximates, Cheese, dry white, Queso seco, mixed composite (CA-LA, CA-SD) - NFY0900B6",0.0,0.0,0.0,0.0,23.8
329747,"Proximates, Cheese, dry white, Queso seco, mixed composite (FL, CA-SB) - NFY090099",0.0,0.0,0.0,0.0,23.6
329763,"Proximates, Cheese, dry white, Queso seco, mixed composite (TX-HA, NV) - NFY0900AJ",0.0,0.0,0.0,0.0,24.8
329779,"Proximates, Cheese, dry white, Queso seco, EL MEXICANO BRAND (CA-AL) - NFY09007Z",0.0,0.0,0.0,0.0,23.6
329799,"Proximates, Cheese, dry white, Queso seco, mixed composite (MD, NM) - NFY09009W",0.0,0.0,0.0,0.0,24.0
329822,"Proximates, Cheese, dry white, Queso seco, mixed composite (NY, TX-TR) - NFY09008M",0.0,0.0,0.0,0.0,26.3
329830,"Cheese, dry white, queso seco",2.07,843.0,0.0,24.5,24.3
329836,"Proximates, Greek yogurt, CHOBANI PLAIN NON-FAT (NY1) - NFY0910ZX",0.0,0.0,0.0,0.0,0.61
329845,"Proximates, Greek yogurt, CHOBANI PLAIN NON-FAT (FL1,MO1) - NFY09111G",0.0,0.0,0.0,0.0,0.42
329852,"Proximates, Greek yogurt, FAGE PLAIN NONFAT (IN1,NY1) - NFY09112A",0.0,0.0,0.0,0.0,0.24
329869,"Proximates, Greek yogurt, CHOBANI PLAIN NON-FAT (CA2,NC1) - NFY09110R",0.0,0.0,0.0,0.0,0.45
329873,"Proximates, Greek yogurt, FAGE PLAIN NONFAT (OK1) - NFY091131",0.0,0.0,0.0,0.0,0.31
329882,"Proximates, Greek yogurt, FAGE PLAIN NONFAT (FL1) - NFY09113Q",0.0,0.0,0.0,0.0,0.41
329902,"Proximates, Greek yogurt, CHOBANI PLAIN NON-FAT (AL1,CA1) - NFY09110F",0.0,0.0,0.0,0.0,0.31
329931,"Proximates, Greek yogurt, CHOBANI PLAIN NON-FAT (CO1,CT1) - NFY091116",0.0,0.0,0.0,0.0,0.26
329949,"Proximates, Greek yogurt, FAGE PLAIN NONFAT (CO1,CT1) - NFY09113G",0.0,0.0,0.0,0.0,0.3
329970,"Proximates, Greek yogurt, CHOBANI PLAIN NON-FAT (MI1,OK1) - NFY09111Y",0.0,0.0,0.0,0.0,0.43
329990,"Proximates, Greek yogurt, FAGE PLAIN NONFAT (AL1,CA1) - NFY09112Q",0.0,0.0,0.0,0.0,0.38
330007,"Proximates, Greek yogurt, DANNON OIKOS PLAIN NON-FAT (IN1,NY1) - NFY09114L",0.0,0.0,0.0,0.0,0.55
330017,"Proximates, Greek yogurt, DANNON OIKOS PLAIN NON-FAT (MI1) - NFY091161",0.0,0.0,0.0,0.0,0.36
330034,"Proximates, Greek yogurt, DANNON OIKOS PLAIN NON-FAT (CA2,NC1) - NFY09115C",0.0,0.0,0.0,0.0,0.52
330053,"Proximates, Greek yogurt, DANNON OIKOS PLAIN NON-FAT (AL1,CA1) - NFY091150",0.0,0.0,0.0,0.0,0.23
330077,"Proximates, Greek yogurt, FAGE PLAIN NONFAT (CA2,NC1) - NFY091149",0.0,0.0,0.0,0.0,0.33
330106,"Proximates, Greek yogurt, DANNON OIKOS PLAIN NON-FAT (FL1,MO1) - NFY09116J",0.0,0.0,0.0,0.0,0.31
330135,"Proximates, Greek yogurt, DANNON OIKOS PLAIN NON-FAT (CO1,CT1) - NFY09115R",0.0,0.0,0.0,0.0,0.3
330137,"Yogurt, Greek, plain, nonfat",3.64,158.5,0.0,10.3,0.37
330144,"Proximates, Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (CO,CT) - NFY120OO0",0.0,0.0,0.0,7.95,0.2
330151,"Proximates, Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (AL,CA1) - NFY120ON9",0.0,0.0,0.0,8.21,0.2
330158,"Proximates, Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (MI,OK) - NFY120OOL",0.0,0.0,0.0,7.98,0.2
330172,"Proximates, Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (FL,MO) - NFY120OO8",0.0,0.0,0.0,7.91,0.2
330193,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (FL,CT) - NFY120PA7",0.0,0.0,0.0,8.32,0.07
330211,"Proximates, Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (CA2,NC) - NFY120ONI",0.0,0.0,0.0,7.88,0.3
330235,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (AL,CA1) - NFY120OP9",0.0,0.0,0.0,7.66,0.1
330248,"Proximates, Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (IN,NY) - NFY120OMR",0.0,0.0,0.0,8.27,0.2
330253,"TDF, Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (IN,NY) - NFY120OMW",0.0,0.0,0.4,0.0,0.0
330272,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (IN,NY) - NFY120OOV",0.0,0.0,0.0,8.07,0.2
330291,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (CO,CT) - NFY120OPV",0.0,0.0,0.0,7.92,0.2
330304,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (MI,OK) - NFY120OQI",0.0,0.0,0.0,8.36,0.07
330322,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY,NC) - NFY120ORF",0.0,0.0,0.0,8.06,0.1
330344,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2,CO) - NFY120OS1",0.0,0.0,0.0,8.09,0.07
330365,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (FL,MO) - NFY120OQ2",0.0,0.0,0.0,8.24,0.07
330371,"TDF, Yogurt, Greek, strawberry, non-fat, CHOBANI (FL,MO) - NFY120OQ8",0.0,0.0,0.7,0.0,0.0
330384,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA1,OK) - NFY120OQS",0.0,0.0,0.0,8.16,0.1
330407,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (CA2,NC) - NFY120OPG",0.0,0.0,0.0,7.96,0.1
330415,"Yogurt, Greek, strawberry, nonfat",12.2,215.0,0.6,8.06,0.15
330420,"Proximates, Oil, coconut, LOU ANA (NC) - NFY120PDN",0.0,0.0,0.0,0.0,99.2
330425,"Proximates, Oil, coconut, LOU ANA (IN,AL) - NFY120PDT",0.0,0.0,0.0,0.0,99.2
330432,"Proximates, Oil, coconut, LOU ANA (MI,OK) - NFY120PE9",0.0,0.0,0.0,0.0,99.4
330440,"Proximates, Oil, coconut, LOU ANA (FL,MO) - NFY120PE1",0.0,0.0,0.0,0.0,98.6
330448,"Proximates, Oil, coconut, LOU ANA (CO,CT) - NFY120PD6",0.0,0.0,0.0,0.0,98.9
330457,"Proximates, Oil, coconut, BETTER BODY ORGANIC (CA2) - NFY120PDG",0.0,0.0,0.0,0.0,99.0
330458,"Oil, coconut",0.84,2156.5,0.0,0.0,99.1
330464,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (AL1)",0.0,0.0,0.0,0.0,12.2
330465,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (AL1)",0.0,0.0,0.0,26.5,0.0
330481,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (National)",0.0,0.0,0.0,0.0,8.55
330482,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (National) ",0.0,0.0,0.0,18.8,0.0
330492,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (FL1,MO1,NY1)",0.0,0.0,0.0,0.0,8.14
330494,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (FL1,MO1,NY1) ",0.0,0.0,0.0,18.0,0.0
330498,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (MI1)",0.0,0.0,0.0,0.0,8.39
330499,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (MI1) ",0.0,0.0,0.0,18.5,0.0
330525,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MI1)",0.0,0.0,0.0,0.0,12.2
330526,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MI1)",0.0,0.0,0.0,27.3,0.0
330531,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (National)",0.0,0.0,0.0,0.0,11.8
330532,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (National) ",0.0,0.0,0.0,26.6,0.0
330542,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1,MO1,NY1)",0.0,0.0,0.0,0.0,12.1
330544,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1,MO1,NY1) ",0.0,0.0,0.0,27.0,0.0
330557,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (MI1)",0.0,0.0,0.0,0.0,13.0
330558,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (MI1) ",0.0,0.0,0.0,28.5,0.0
330565,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CA2,NC1)",0.0,0.0,0.0,0.0,9.08
330567,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA2,NC1) ",0.0,0.0,0.0,18.9,0.0
330571,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (NC1)",0.0,0.0,0.0,0.0,10.1
330572,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (NC1) ",0.0,0.0,0.0,18.5,0.0
330588,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NC1)",0.0,0.0,0.0,0.0,13.1
330589,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NC1)",0.0,0.0,0.0,25.6,0.0
330596,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2,NC1)",0.0,0.0,0.0,0.0,12.0
330598,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2,NC1) ",0.0,0.0,0.0,26.4,0.0
330608,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (NC1)",0.0,0.0,0.0,0.0,13.0
330609,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (NC1) ",0.0,0.0,0.0,25.3,0.0
330616,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CO1,CT1,IN1)",0.0,0.0,0.0,0.0,8.15
330618,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CO1,CT1,IN1) ",0.0,0.0,0.0,18.8,0.0
330622,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CO1)",0.0,0.0,0.0,0.0,6.93
330623,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CO1) ",0.0,0.0,0.0,20.4,0.0
330639,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CO1)",0.0,0.0,0.0,0.0,9.49
330640,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CO1)",0.0,0.0,0.0,29.0,0.0
330647,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1,CT1,IN1)",0.0,0.0,0.0,0.0,11.0
330649,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1,CT1,IN1) ",0.0,0.0,0.0,25.7,0.0
330660,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1)",0.0,0.0,0.0,0.0,8.94
330661,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1) ",0.0,0.0,0.0,25.6,0.0
330668,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (AL1,CA1,MI1)",0.0,0.0,0.0,0.0,8.35
330670,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (AL1,CA1,MI1) ",0.0,0.0,0.0,19.2,0.0
330674,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (NY1)",0.0,0.0,0.0,0.0,8.65
330675,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (NY1) ",0.0,0.0,0.0,18.8,0.0
330693,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NY1)",0.0,0.0,0.0,0.0,12.2
330694,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NY1)",0.0,0.0,0.0,26.2,0.0
330701,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1,CA1,MI1)",0.0,0.0,0.0,0.0,11.5
330703,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1,CA1,MI1) ",0.0,0.0,0.0,26.2,0.0
330717,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (NY1)",0.0,0.0,0.0,0.0,11.0
330718,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (NY1) ",0.0,0.0,0.0,23.6,0.0
330721,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (FL1)",0.0,0.0,0.0,0.0,8.2
330722,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (FL1) ",0.0,0.0,0.0,20.1,0.0
330728,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (FL1)",0.0,0.0,0.0,0.0,11.3
330729,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (FL1)",0.0,0.0,0.0,28.5,0.0
330739,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1)",0.0,0.0,0.0,0.0,11.2
330740,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1) ",0.0,0.0,0.0,25.9,0.0
330743,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (MO1)",0.0,0.0,0.0,0.0,8.49
330744,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (MO1) ",0.0,0.0,0.0,17.8,0.0
330751,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MO1)",0.0,0.0,0.0,0.0,12.2
330752,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MO1)",0.0,0.0,0.0,26.9,0.0
330764,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (MO1)",0.0,0.0,0.0,0.0,11.4
330765,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (MO1) ",0.0,0.0,0.0,23.6,0.0
330768,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CA1)",0.0,0.0,0.0,0.0,7.08
330769,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA1) ",0.0,0.0,0.0,18.6,0.0
330776,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA1)",0.0,0.0,0.0,0.0,9.79
330777,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA1)",0.0,0.0,0.0,26.8,0.0
330789,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CA1)",0.0,0.0,0.0,0.0,9.59
330790,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA1) ",0.0,0.0,0.0,24.9,0.0
330793,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (IN1)",0.0,0.0,0.0,0.0,8.1
330794,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (IN1) ",0.0,0.0,0.0,18.4,0.0
330800,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (IN1)",0.0,0.0,0.0,0.0,13.0
330801,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (IN1)",0.0,0.0,0.0,27.4,0.0
330811,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (IN1)",0.0,0.0,0.0,0.0,11.8
330812,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (IN1) ",0.0,0.0,0.0,25.4,0.0
330815,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CA2)",0.0,0.0,0.0,0.0,7.9
330816,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA2) ",0.0,0.0,0.0,19.7,0.0
330822,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA2)",0.0,0.0,0.0,0.0,10.1
330823,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA2)",0.0,0.0,0.0,27.8,0.0
330832,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2)",0.0,0.0,0.0,0.0,10.1
330833,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2) ",0.0,0.0,0.0,27.5,0.0
330836,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CT1)",0.0,0.0,0.0,0.0,8.68
330837,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CT1) ",0.0,0.0,0.0,17.4,0.0
330843,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CT1)",0.0,0.0,0.0,0.0,11.9
330844,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CT1)",0.0,0.0,0.0,26.0,0.0
330854,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CT1)",0.0,0.0,0.0,0.0,12.2
330855,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CT1) ",0.0,0.0,0.0,26.1,0.0
330858,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (AL1)",0.0,0.0,0.0,0.0,9.29
330859,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (AL1) ",0.0,0.0,0.0,17.8,0.0
330867,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1)",0.0,0.0,0.0,0.0,13.8
330868,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1) ",0.0,0.0,0.0,28.0,0.0
330869,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",0.0,571.0,0.0,27.1,11.6
330883,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (AL1,CA1) - 14B-06-05-TotalFat",0.0,0.0,0.0,0.0,5.67
330906,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (National) - 14B-01-01-TotalFat",0.0,0.0,0.0,0.0,44.2
330922,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-01-03-TotalFat",0.0,0.0,0.0,0.0,43.3
330929,"Fat, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (National) - 14B-02-01-TotalFat",0.0,0.0,0.0,0.0,45.6
330944,"Fat, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-02-03-TotalFat",0.0,0.0,0.0,0.0,41.1
330949,"Fat, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (National) - 14B-03-01-TotalFat",0.0,0.0,0.0,0.0,45.2
330964,"Proximates, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-prox",0.0,0.0,0.0,0.0,36.1
331020,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-TotalFat",0.0,0.0,0.0,0.0,3.81
331036,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-TotalFat",0.0,0.0,0.0,0.0,3.54
331091,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01-TotalFat",0.0,0.0,0.0,0.0,5.48
331107,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-TotalFat",0.0,0.0,0.0,0.0,5.8
331162,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01-TotalFat",0.0,0.0,0.0,0.0,5.54
331179,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-TotalFat",0.0,0.0,0.0,0.0,5.67
331231,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-TotalFat",0.0,0.0,0.0,0.0,3.83
331242,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CO1,CT1) - 14B-07-03-TotalFat",0.0,0.0,0.0,0.0,4.34
331296,"Fat, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (National) - 14B-08-01-TotalFat",0.0,0.0,0.0,0.0,8.93
331310,"Fat, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CO1,CT1) - 14B-08-03-TotalFat",0.0,0.0,0.0,0.0,7.81
331360,"Fat, Chicken, dark meat, lean only, thigh, braised, non-enhanced (National) - 14B-09-01-TotalFat",0.0,0.0,0.0,0.0,8.63
331375,"Fat, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CO1,CT1) - 14B-09-03-TotalFat",0.0,0.0,0.0,0.0,8.76
331391,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (FL1,MO1,NY1) - 14B-01-04-TotalFat",0.0,0.0,0.0,0.0,47.9
331404,"Fat, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (FL1,MO1,NY1) - 14B-02-04-TotalFat",0.0,0.0,0.0,0.0,47.6
